key.projectId,key.userId,key.sourceId,value.time,value.timeReceived,value.steps
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580481980273E9,1.580481980273E9,1
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482101273E9,1.580482101273E9,1
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482102271E9,1.580482102271E9,1
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482155271E9,1.580482155271E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482156273E9,1.580482156273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482157271E9,1.580482157271E9,1
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482158271E9,1.580482158271E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482159271E9,1.580482159271E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482160271E9,1.580482160271E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482161273E9,1.580482161273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482162272E9,1.580482162272E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482163273E9,1.580482163273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482164272E9,1.580482164272E9,4
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482165271E9,1.580482165271E9,3
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482166271E9,1.580482166271E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482167273E9,1.580482167273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482168273E9,1.580482168273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482169273E9,1.580482169273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482170272E9,1.580482170272E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482171273E9,1.580482171273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482172273E9,1.580482172273E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482173272E9,1.580482173272E9,2
Radar-test ,07a69f47-1923-4cfc-b89b-0eefad483f43,cc8a9c33-f5c6-4729-ae05-37956b3a9d83,1.580482175273E9,1.580482175273E9,1
