key.projectId,key.userId,key.sourceId,value.time,value.timeReceived,value.steps
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768400061E9,1.541768400061E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768400469E9,1.541768400469E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768401084E9,1.541768401084E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768401582E9,1.541768401582E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768401981E9,1.541768401981E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768402341E9,1.541768402341E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768403141E9,1.541768403141E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768403542E9,1.541768403542E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768404305E9,1.541768404305E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768404781E9,1.541768404781E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768405183E9,1.541768405183E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768405602E9,1.541768405602E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768406143E9,1.541768406143E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768406603E9,1.541768406603E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768407145E9,1.541768407145E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768407731E9,1.541768407731E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768408385E9,1.541768408385E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768408744E9,1.541768408744E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768409104E9,1.541768409104E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768409804E9,1.541768409804E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768410383E9,1.541768410383E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768410967E9,1.541768410967E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768411525E9,1.541768411525E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768412027E9,1.541768412027E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768412587E9,1.541768412587E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768413102E9,1.541768413102E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768413686E9,1.541768413686E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768414225E9,1.541768414225E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768414765E9,1.541768414765E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768415308E9,1.541768415308E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.54176841587E9,1.54176841587E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768416388E9,1.541768416388E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768416966E9,1.541768416966E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768417528E9,1.541768417528E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768417911E9,1.541768417911E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768418647E9,1.541768418647E9,1
Radar-test ,5c0e2ec7-6f85-4041-9669-7145075d1754,9f0cb48e-b010-4c78-8f2c-660e22d2e603,1.541768419207E9,1.541768419207E9,1
